Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1996 [YR1996],1997 [YR1997],1995 [YR1995],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004]
Chile,CHL,Population density (people per sq. km of land area),EN.POP.DNST,25.1894460666519,24.8414839222839,24.4899577081939,24.1675573408594,23.884591723835,23.6324815360804,23.402282979991,23.1779873303205,22.9479501660676,21.3167036978274,21.0944631042081,20.8681164332824,20.6344210540694,20.3929344839507,20.144031958946,19.6190202801031,19.8864600024587,19.3412864484445,22.7107714130507,22.4714703573841,22.2319877359016,21.9956952930533,21.7646588443462,21.5390465062765
Chile,CHL,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,..,-2.54542332507091,-2.72251782046446,-2.1331706015811,-1.55403086327305,-0.602888609445228,0.541515647835565,1.28499109619345,-0.422144719096682,-0.440670158631062,-1.19643300024997,-0.516441902385696,-0.635826127068291,-1.30115041637078,0.402484465116297,2.00025645803537,1.86301065045935,2.09532140313634,-4.21784754594541,4.51128146864429,8.32505907213293,7.29164713575706,4.38896578438543,2.05792094252117
Chile,CHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.64278384081156,3.87423861322042,3.99347043968632,3.63888345039953,3.73174771427133,3.38186805064519,3.30478097611631,3.67120659392567,3.61588964467582,4.4550676811589,4.43525529304084,4.40892779239936,5.37791872378184,5.63693415923721,5.70429084371959,5.44562551987907,5.4372012128894,7.00303415646214,3.74118159285523,3.71072394497772,3.71050110018044,3.87711013989053,4.13388036014556,4.06381132016275
Chile,CHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.9645893008522,29.6042187809879,28.8971156290166,29.7760470448941,31.0352043802893,31.1937573014321,32.5391180201738,34.701322001914,35.6950945178792,33.4127203402953,31.9660026279478,31.8225812168938,31.4222965882355,30.5508986663723,30.9061235178988,34.2789776143498,33.7926798230589,38.0435455979312,34.4401757633334,34.2392936192039,39.9437815895015,41.1069879092153,36.8591854907724,36.0005664204563
Chile,CHL,Net migration,SM.POP.NETM,..,85285,..,..,..,..,80820,..,..,..,37362,..,..,..,..,..,23454,..,..,..,59383,..,..,..
Chile,CHL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,24250,23260,22250,22010,21990,21470,20490,19110,16880,10180,9930,9640,9220,8720,8790,7750,8370,7070,15060,15220,15050,13840,11640,10840
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,79.732,79.522,79.315,79.117,78.931,78.758,78.599,78.454,77.453,77.255,77.034,76.793,76.533,76.259,75.678,75.974,75.374,78.32,78.193,78.066,77.934,77.791,77.632
Chile,CHL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,17.4187200193668,17.3963114664907,17.4437618328672,16.9701561950713,17.3869727033417,18.9948668666767,18.858990847612,17.3565143958498,15.9489633682809,16.2016951438812,16.0335518222945,16.1526928162893,15.179757009668,15.8520768946625,16.17060718867,15.9253540500661,15.1007539454673,14.5230954986113,18.7118596070048,20.2569326180008,19.4919068546328,18.0251236302119,16.4022315155121
Chile,CHL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,0.7,..,1.3,..,0.9,..,1.6,..,4.2,..,..,4.4,..,3.5,3.4,..,..,2.6,..,..,2.4,..,..
Chile,CHL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,21.0627523522596,20.7703551672642,21.0190646617535,20.5663878483294,20.906456564983,22.10931813902,22.5686411748605,21.4088615219363,20.2347277934277,20.3363637816052,20.9955655600693,20.8893689197842,20.2123709842261,20.5268142476208,20.5671618697673,20.5898287517383,19.6697563231682,19.0071282565903,24.5048345682977,25.9459437649432,24.4407240084248,22.8731801752281,21.2150604622951
Colombia,COL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,13332.873872033,13186.2068323642,13207.4682670432,13114.5736261796,12887.5992823361,12430.6471458766,11996.2165178573,11650.1994926942,10956.9458516118,8704.94467810473,8501.42568638423,8421.36245388365,8413.2218436793,8306.28933707,8814.36609909555,8768.10582453562,8913.23821338556,8745.97388943702,10611.3385223243,10602.2454204915,10389.2962796667,9844.15453620046,9338.73044551389,9040.15406981243
Colombia,COL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.32417578346072,5.11042921829785,5.14833430514592,2.44928410829424,2.07846347781746,2.48932406638704,3.68092165107214,5.99088894292821,3.7415450949007,6.82901484184582,5.96819057296526,6.51844829202706,33.6753705077668,12.6229408341709,14.7730454087206,16.868378789776,16.8398529336651,18.8509572578895,4.24456377761828,7.74142929278136,5.13007834165349,5.78351019304452,4.55984025433405,7.28303340696419
Colombia,COL,Trade (% of GDP),NE.TRD.GNFS.ZS,36.7863180315012,35.2612601255822,36.202652984202,38.3607641184453,37.4875180724155,38.0114648855718,38.8714029476274,39.5286820578918,34.3201054763273,36.51618351723,32.9826392144234,33.9011117949445,32.6670854693067,36.1492793141794,35.9089230535138,36.0441071863282,35.5970680886793,35.4972303177666,35.1416989000211,39.2444959292485,37.1843680024619,39.7469604651966,37.5359552694089,35.8634269337995
Colombia,COL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,382216044545.046,372319345826.568,367355177318.634,359843859560.975,349512460297.654,333732543571.171,319157056433.177,307168118234.167,286103648654.545,208507971113.495,200646110923.516,195744701827.491,192514504219.122,187043734084.254,195252164858.561,187707049074.233,194145952112.306,183925801810.802,274183380149.231,270917678590.899,262372092382.341,245554885937.816,229964649950.546,219627747225.375
Colombia,COL,"Population, total",SP.POP.TOTL,49648685,48901066,48171392,47520667,46969209,46497267,46076848,45663099,45222700,41483869,40875360,40255967,39629968,38999471,38364309,37076387,37723800,36421438,44750054,44254975,43737516,43200897,42647723,42075955
Colombia,COL,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,53773500069.185,48137174619.6228,41861665822.7058,45998404723.6614,64054851197.8187,67304673552.2873,68048891236.6198,63905620972.5638,45882895935.252,15733414821.1176,14246681388.6471,15062583135.2386,15805109983.6642,13940404311.8791,13400195951.7822,13140661010.079,14211030620.5892,12269610830.1998,38572167199.2835,43059178211.5416,34531399566.8535,28917459211.4915,24704011324.8809,19647838536.4314
Colombia,COL,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,60571882407.3312,59847724935.6103,58381599917.9762,58503777002.7791,57549657223.7462,57716461350.2782,55137615573.1754,52566260191.2984,46827058080.6203,34149956585.0368,31808739308.2918,32583381361.435,31692543000.3273,29857374920.5373,28187569864.361,25449392127.9206,26251403788.3525,23219608899.0119,45881081627.553,47932252969.2368,46234802980.5938,43346630919.194,39642307050.5702,37499591820.3192
Colombia,COL,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,62898592948.2622,56624909924.3359,54540599712.6053,64265622494.0636,75917449747.5487,70468919179.7511,69238385604.9025,63269577481.6907,48046798936.1514,16755476769.744,15573572226.6468,16030508957.7045,14489304259.4157,13368828200.1204,17311520423.652,16425350510.9823,18349114123.3255,15988134023.6764,39409662176.5956,45422168744.1657,37940959402.2401,30851166490.7676,25412840503.3448,20089823156.134
Colombia,COL,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,82683845298.4017,76590035698.1167,75683698093.1012,78461959884.6955,79319743368.9458,73606163134.9708,68535368298.4161,62661839534.8234,51364015909.2403,27200697810.9291,25146239049.2573,25063766529.2843,23049230770.8782,21754732011.4624,28883320379.2566,28306448112.2168,30059576458.3757,27672558285.337,46345063332.8289,50732276525.8105,45272055610.2941,39887576775.9966,33564739587.1814,29994782738.9163
Colombia,COL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,11009862312.6479,13836161409.9943,13850061983.7298,11723216758.3177,16167022827.2402,16209390068.2707,15039331646.0885,14646779979.4506,6429772237.74852,1720493455.49813,2133698124.14946,2541942612.20739,2436459923.42856,1507907130.44589,2828826261.61252,3111676589.81669,5562216361.61769,968368273.647335,8034565809.71927,10564151395.4527,8885767539.67293,6750618034.74878,10235419011.1676,3115635873.52058
Colombia,COL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.33401975981907,4.4376557856429,4.89704287086953,3.99453009551371,4.24206473459086,4.24477806990275,4.05838362425873,4.37931023920216,2.24735765097219,1.81790827569731,2.17806523001415,2.58822658457427,2.43922655930173,1.74959315214541,2.87354611202615,3.20262771722448,5.21492781259777,1.04680224097574,3.45581441877721,4.37057176891023,4.31962624360983,4.1879926412783,7.05011109383971,2.66108247569192
Colombia,COL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.2349355230931,21.6192455069257,23.1674195572494,23.7736922946916,24.0033136584861,22.4876049220145,22.2205644729016,22.2279833201064,21.1126493236024,18.6818190163212,17.2515418448331,16.0322513515548,14.8956270290748,12.8801341708134,19.7280791808155,22.1509386589832,20.9237506240474,25.7987433287578,21.4881431565714,22.5540491431272,22.6220723684323,22.2098306761881,20.443008831693,19.4409966142669
Colombia,COL,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,87224586774.4862,84263362345.4893,87017954386.1755,87159647757.7688,88174666140.1895,78877936183.8189,74337996238.8395,71900453658.3513,60404060042.4657,31878677485.192,28627944808.0379,26008766450.8206,23988025029.7121,21367645637.7892,34817723762.5935,37403138392.8298,37161950095.5935,42513199385.5793,55575670336.9491,58432106294.489,54259635668.15,47604592141.3065,39963385848.9768,35443734805.4746
Colombia,COL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.0930004119873,8.87199974060059,8.69200038909912,8.29899978637695,8.57199954986572,9.05200004577637,9.73999977111816,10.1110000610352,10.9840002059937,14.1890001296997,15.6330003738403,15.039999961853,20.5200004577637,20.0599994659424,15,11.8100004196167,12.1400003433228,8.72000026702881,12.0659999847412,11.2729997634888,11.2040004730225,11.5069999694824,11.8699998855591,13.7170000076294
Colombia,COL,Population density (people per sq. km of land area),EN.POP.DNST,44.7487021180712,44.0748679585399,43.4172077512393,42.8307048219919,42.3336719242902,41.9083073456512,41.5293808021631,41.1564659756647,40.7595313204146,37.3896971608833,36.8412438035151,36.2829806219018,35.7187634069401,35.1504921135647,34.5780162235241,33.4172032447048,34.000721045516,32.8268931951329,40.3335322217215,39.8873141054529,39.4209247408743,38.9372663361875,38.438686795854,37.9233483551149
Colombia,COL,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,..,0.220689684092889,-2.74169815454467,-1.40738619185838,-4.16681218983894,-5.53831207748947,2.76818175829634,-1.07232437758685,-4.5674413221401,-5.04967005952806,..,..,-3.12229518191751,-6.1130721498046,-3.3846862132337,..,..,..,-7.07890549308765,-5.73578083022839,..,..,..,..
Colombia,COL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.2748492826099,6.38789211840112,6.60641226605787,5.98042480849816,5.44695721474421,5.39624072024193,5.58803777437746,6.10033108318116,6.33479119608641,8.32877416512145,8.51000517684848,8.32097267667621,8.3057195333068,13.0007715171454,13.2357896548033,12.768819026019,12.6064711492187,14.0180659651442,6.68705318346389,6.70082157883393,6.9506104955013,7.20607088997993,7.55007576115338,7.91098316231374
Colombia,COL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.5822815967829,26.8139109796412,27.689162311787,28.5894478881361,30.9858527230854,32.722227718207,33.3571807523911,33.2221564007875,31.2811126054936,28.9037801318181,27.5290127709183,27.2228150417753,27.3057722832576,26.7207875591071,26.3922916059744,28.5190019571669,27.0786703606707,29.2289240048708,31.3016821008441,32.0321765777756,30.4605256712647,30.7808468686432,30.1943293751084,29.7258920854426
Colombia,COL,Net migration,SM.POP.NETM,..,-147004,..,..,..,..,-144998,..,..,..,-159003,..,..,..,..,..,-190000,..,..,..,-143000,..,..,..
Colombia,COL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,14490,14240,14110,13810,13210,12440,11760,11150,10340,7070,6830,6680,6550,6360,6650,6400,6620,6300,9960,9840,9500,8800,8110,7540
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,74.562,74.381,74.2,74.022,73.847,73.673,73.5,73.325,71.813,71.556,71.293,71.019,70.727,70.416,69.756,70.09,69.428,73.143,72.952,72.749,72.532,72.303,72.062
Colombia,COL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,15.1946171715357,14.9553968981951,15.797262655066,15.6997483720014,14.0312766150922,13.2393726453632,14.5972286500442,12.1616644195667,11.2588268638482,..,..,11.219754185325,13.4769212818618,13.7437321544523,..,..,..,12.6699773393044,13.0571728900859,..,..,..,..
Colombia,COL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,3.9,4.5,4.5,5,5.7,6.2,6.3,7.7,12,14.3,19.7,16.4,20.1,..,16.5,..,..,8.9,10.4,..,..,9.7,10.9
Colombia,COL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,22.922820484198,23.7219715874304,24.1024162766989,23.4469943054822,24.5145781029973,26.3601326788503,23.5264143313586,21.6090720035548,22.8380013523536,..,..,15.4943496592403,18.0037261154036,18.185737672777,..,..,..,20.9407322703029,21.9446186531192,..,..,..,..
Ecuador,ECU,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,10412.1992692172,10453.7098956813,10394.0607595063,10704.2732626449,10868.1194141035,10634.2778933041,10285.8667382719,9883.58002854238,9304.72808586679,7761.42524943925,7685.73525057717,7514.06053544866,7357.01513726519,7417.35779463855,7941.91889701133,7683.63100057191,7849.6412637688,7716.33065917559,9131.86843047269,9229.53430421072,8823.05187102524,8779.61193097724,8551.35030959605,8258.67584521659
Ecuador,ECU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.52138023392456,1.94639824444045,1.90164677546636,-2.49102075763339,3.03070306911401,3.0950490128629,4.98525306124122,5.66265674725217,7.46507996966288,10.5930977978071,12.0852461953238,28.4142979598703,-7.71406431749003,-26.2999928320854,-3.78267923541841,1.49015481451171,7.00617304202629,5.22255322839004,0.655537559193846,13.8473188994265,6.65050013627608,8.00091072643916,7.73272275492253,4.26183403134009
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,45.8665551000923,42.4217213910174,38.5213403358829,45.243877148583,57.7081689892069,59.6061560569664,61.7511124083851,64.4902388929988,60.3032387134123,47.2416306944026,49.3765496413265,50.7450571604332,59.464699296633,49.2012507989376,43.395107949805,44.2157026832153,45.0171863180765,45.9112707318244,52.1048490230741,68.0569473760308,62.5871384279303,59.7097831881018,56.0998297037723,50.6652403671973
Ecuador,ECU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,88583953594.8408,87380611573.98,85358980969.676,86418807383.1387,86333447251.9654,83181798259.0618,79261137178.2611,75028081292.3641,69555367000,51674511190.306,50304778795.5961,48324998854.176,46459369846.8824,45957605225.5697,48244078213.3422,44780002396.8268,46718020342.0217,44017726512.0244,67186830556.6821,66808366776.0763,62815127109.2433,61468917240.185,58876284437.4934,55917522371.5994
Ecuador,ECU,"Population, total",SP.POP.TOTL,17084357,16785361,16491115,16212020,15951838,15707474,15474102,15243883,15011117,13369678,13143465,12914667,12681123,12442115,12198449,11703174,11951452,11455204,14774424,14535739,14296557,14059384,13825847,13596388
Ecuador,ECU,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,24662304642.018,21809398003.6695,19565225145.4458,21440060545.0063,28942769224.7462,27628143065.8064,26372910956.3256,24669793118.3584,19609313677.3547,7326978915.35182,6141604892.06028,5683462800.85,5905997570,5345000000,5004460000,5612450000,6046530000,5196130000,15748549985.5869,20902383668.9421,16070245408.4975,14212622491.104,11479812239.8079,8981703524.85305
Ecuador,ECU,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,24110496571.9477,23906987603.3252,23736784862.7004,23404192645.0279,23554305702.1691,22176078156.5134,21622887891.6995,20502122968.4665,19402439000,14542814343.9923,13564770565.5076,13480680559.815,13698090464.1812,13359276618.7631,12412127867.8579,12178491071.789,13029274614.8731,12442596673.1413,19448545292.4394,20426643870.9337,19834784283.8589,19831370852.1559,18512192143.4062,17041033523.8581
Ecuador,ECU,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,25635136717.6322,22601015983.7235,19052387250.747,23895100781.5181,30176939446.8688,29576264556.4556,27717300980.7171,26535108500.2887,22635745105.2358,7990805131.08641,7759542820.24792,6611635918.9672,4926685030.86,4208570000,6699360000,5118550000,6098600000,5707860000,16886756469.831,20925122243.7868,15618693367.5214,13748955709.2876,11851305061.4717,9651313789.28477
Ecuador,ECU,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,26030885591.8325,24593591572.5484,21912311311.3964,24244736343.0513,26397962720.6252,25199811339.0694,23558718736.2918,23363664520.9938,22541700000,12775949409.1573,13316559620.8826,11188976894.6633,8899748798.31896,7888328649.85379,11531882787.3031,8982301479.90263,10824829981.731,10276877180.0544,19631506063.3029,21793240540.6282,19043508196.0775,17788534253.6718,16204759888.3256,14165576878.7467
Ecuador,ECU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1401030145.23622,618439412.2592,767431868.12224,1322496337.30748,772275946.091118,727044206.263418,567492300.85638,644072358.687904,165836320.363638,871513414.023619,783261009.55,538568575.17,-23439367.9139981,648410000,869980000,499680000,723950000,452480000,308548890.109,1057036020.15482,193872526.93,271428852.53,493413835.545644,836939593.895645
Ecuador,ECU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.29248638867333,0.592966394255603,0.767910306959888,1.33194809405302,0.759170156339481,0.764266595619162,0.645431042390598,0.812436253230716,0.238423471137228,2.68713110026757,2.74357251922969,2.2010848604506,-0.127889942196138,3.30059048812225,3.10908156656419,1.98078257206972,2.57065775466879,1.85193034031665,0.493522776344398,1.71144903412042,0.380084250544775,0.579950851142313,1.18874605515093,2.28724133046501
Ecuador,ECU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.9525996305211,26.2802593261083,24.9790349379277,26.8700983230188,28.314438077984,28.4670577868885,27.7958359385975,28.1423988779346,28.0373130660068,19.589553285745,23.7023784941965,22.3491931854425,21.2787210115008,19.6284628057926,23.995657737122,18.5378154326721,20.3089444596577,19.8247648262529,25.6392650468526,26.387507592576,22.7048279324151,22.4598139346222,21.6371012322354,20.1990065441413
Ecuador,ECU,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,23726792548.2389,23028969681.0732,20610147967.2387,23286700629.3188,25643687540.603,24808270488.479,22661354058.9535,21749970837.0253,19501456000,11213799853.2295,12541203061.2804,10639282699.0583,7958786305.92307,7160811200.25537,10250316949.6736,8306706099.94708,9241652342.8341,8724000379.82914,17654798898.0116,19047174974.4882,15550986898.3813,14918409483.0271,13842534944.1126,11961988879.1109
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.91000008583069,3.83599996566772,4.59700012207031,3.6159999370575,3.48000001907349,3.08299994468689,3.23499989509583,3.45799994468689,4.08799982070923,5.66200017929077,4.92500019073486,4.2519998550415,4.79899978637695,5.00600004196167,4.85699987411499,4.98099994659424,4.98799991607666,4.9210000038147,4.60799980163574,3.91700005531311,3.14199995994568,3.54999995231628,3.77900004386902,5.0019998550415
Ecuador,ECU,Population density (people per sq. km of land area),EN.POP.DNST,68.7886817522951,67.5848002899018,66.400044290546,65.27629247866,64.2286922209696,63.2447817684007,62.3051296505073,61.3781728136576,60.4409607022065,53.8318489289741,52.9210219036882,51.9997866000966,51.0594419391206,50.0970969560316,49.1159969399259,42.2741439098396,43.170972402832,41.3784279728363,59.4879368658399,58.5268924142374,57.5638468352392,56.6088903205025,55.6685738444194,54.7446770816557
Ecuador,ECU,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.2438990004784,9.32925891153764,9.51901672818233,9.45485142211309,9.12650825871229,8.76934290282697,8.64241274882244,9.60111666656407,9.73311807843671,10.8432997178355,11.2309228939984,12.6572665949658,15.4045442662352,17.5713518152118,17.4759454640616,20.7500581031484,20.1087737333262,21.9121688235555,9.91394134641047,8.96568289225354,9.35565570716795,9.40813610619229,9.48116929916905,9.69192133694068
Ecuador,ECU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.6695529914383,32.5235875609332,32.0230096159111,31.8721276736767,36.7788237639279,37.1461281071133,37.755274568157,37.6346398733428,34.7241859855329,27.999299352527,28.8079647076276,29.0495989835675,33.6175944877013,28.7803284365777,25.8163124547115,26.7891803608979,25.8733559916857,27.1405229373742,32.4176148293515,37.9193050944151,34.4581317472432,33.8867080249743,31.5445808829987,29.7117039863263
Ecuador,ECU,Net migration,SM.POP.NETM,..,-30776,..,..,..,..,-38001,..,..,..,-120002,..,..,..,..,..,-69999,..,..,..,-44999,..,..,..
Ecuador,ECU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11410,11240,11020,11230,11310,10870,10330,9730,8980,6230,6070,5800,5460,5390,5840,5500,5740,5440,8660,8660,8000,7740,7290,6780
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,76.551,76.327,76.102,75.879,75.661,75.449,75.244,75.046,73.72,73.482,73.22,72.933,72.624,72.297,71.594,71.953,71.217,74.859,74.678,74.501,74.322,74.136,73.937
Ecuador,ECU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,3.2,3.6,3.4,2.6,3.2,4.5,4.7,5.6,14.5,..,..,28.2,21.8,15.7,..,..,..,7.2,7.5,8.5,8.1,12.1,15
Ecuador,ECU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,39555.5446628918,38955.8339662767,38097.8770379454,37835.8070767413,37575.8118178524,37398.9261198335,37376.5354325521,37440.6386298685,36814.9211418022,35317.6246897021,35278.4396085697,35136.9396690968,34705.1410457103,33624.3541976046,32679.6882454744,31050.8228503298,31664.0521483768,30726.7955067563,36289.8030255818,37556.0958767363,37670.5278381019,37006.9948676667,36374.9710210524,36050.6010914167
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.789835827335367,0.456887070462429,0.522559353032023,1.13824878378691,0.576944243204423,0.778100526682351,1.16182503844246,0.947960206893185,1.06969746780401,1.85936821583948,2.06742573610758,2.00833420500292,1.55329027385964,0.203811139318006,0.950262682098128,1.35807805163897,0.878201669608032,1.12472293128751,0.0666274980913499,2.36707385374871,2.55663702056201,2.15532739062571,1.93634140124685,1.62267544436526
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,63.4484443858926,62.6980610118328,61.1001423821095,61.7516939345861,60.4787965196196,59.764055074913,59.7020591687875,58.7905764224005,54.8677910818934,50.7978335232353,53.0720247583335,54.9593680925757,55.8612457180345,49.7609206002288,49.5067667927119,44.3292399538117,48.0334968830664,43.6461285770923,50.462450850073,57.3970828857949,56.420756583014,56.1034244496256,53.9807067764121,51.9250078784333
France,FRA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2924903217192.47,2875307593512.96,2811756203263.22,2781288181538.99,2750675573588.84,2724623188696.84,2709010438795.09,2700554065723.3,2642609548930.36,2426650235289.13,2406838087998.32,2379814544504.35,2333523930935.07,2245421037160.75,2171138280548.45,2048073677368.04,2095922750995.76,2019537736636.02,2592078593389.96,2668760457227.89,2661973862752.29,2598956033979.84,2536821076615.56,2495318441285.82
France,FRA,"Population, total",SP.POP.TOTL,66987244,66865144,66859768,66593366,66316100,65998687,65659809,65342780,65027507,62244886,61805267,61357430,60912500,60496718,60186288,59753100,59964851,59541899,64707040,64374984,64016225,63621381,63179351,62704895
France,FRA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,899689360212.578,830353018764.182,780760560639.722,777258013690.846,853254011269.484,836608184755.804,795546792823.079,823178541453.507,709514784597.464,485216877654.573,418289461271.037,391683324453.628,390246297043.541,403212946287.612,387982971657.585,365375478068.312,366861237025.893,362717041241.79,664640074133.113,827320003473.727,741231644566.047,650271034013.061,593159797843.557,559181356554.901
France,FRA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,934834667445.737,903500951171.427,869948964189.41,854769434057.072,816820608726.224,790937793605.751,774360957793.505,752960791541.924,707910169575.17,609704296130.699,615607304538.681,603551540340.786,585562029697.475,518721891415.642,493494823875.091,401212450863.559,453527525742.084,384789305900.706,651280224844.971,730938177714.524,727731162564.474,707970365196.477,667910852553.835,642372561026.711
France,FRA,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,921124990627.06,854245145912.587,799164014166.255,787090388192.872,889476144787.81,867201718888.077,833375840792.508,879805232276.811,753042680825.619,461195373024.326,390705646009.48,373820743717.959,377327174040.072,365292608340.221,345812275120.747,334186085746.715,323336263049.783,333745840205.57,697447642751.3,869247319430.633,759747820864.367,658429104350.577,593448171896.119,541825309052.99
France,FRA,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,969490160116.791,957906111542.001,921516423580.257,895295324627.375,845431330701.214,805950350765.596,786918866796.157,785346417769.287,742031316842.103,588523528339.518,583310961737.188,572178736989.71,558867802490.362,484482792495.942,452996797208.711,374919339774.37,404821399036.537,365968377739.343,681434592131.313,751758292806.441,742147463701.663,701756454372.18,664538422616.664,625034468552.216
France,FRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,66816525298.0444,47335618618.877,45349681277.976,42803255076.3836,5809580555.10443,31589259642.153,32950453827.8547,44191741839.7551,38899924637.7217,42324928757.8752,51493238175.3571,50126614944.0104,41382267637.1702,45986859387.4475,29518429032.2114,21971888803.0024,23047924754.756,23736300874.0228,18380195792.7671,67999194663.2055,83780962091.2732,78945704919.8979,85179159787.3156,35581202492.2809
France,FRA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.40560495338354,1.8302550251718,1.83506435468333,1.75552114084215,0.203690144356148,1.12374194969107,1.22774216144114,1.54440538399904,1.47202694599613,2.29966693850718,3.44600803267445,3.64169108047924,3.03779040727348,3.08089200784999,1.96382525516541,1.36838946976613,1.5863558407043,1.48250444153683,0.683222197002191,2.33002992383834,3.15296343305127,3.40489610381677,3.87860968653356,1.68173597168125
